Time,sources.ramp.height,sources.ramp.duration,sources.ramp.y,sources.ramp.offset,sources.ramp.startTime,sources.sine.amplitude,sources.sine.f,sources.sine.phase,sources.sine.y,sources.sine.offset,sources.sine.startTime,sources.freq_output,sources.ramp_output,sources.sine1.amplitude,sources.sine1.f,sources.sine1.phase,sources.sine1.y,sources.sine1.offset,sources.sine1.startTime,sources.ramp1.height,sources.ramp1.duration,sources.ramp1.y,sources.ramp1.offset,sources.ramp1.startTime,sources.multiSum.significantDigits,sources.multiSum.u[1],sources.multiSum.u[2],sources.multiSum.y,sources.multiSum.k[1],sources.multiSum.k[2],sources.ramp_freq_output,sources.f,LET1.output_1,LET1.input_1,LET1.fixedDelay.u,LET1.fixedDelay.y,LET1.fixedDelay.delayTime,LET1.delayTime,C1.output_1,C1.input_1,C1.fixedDelay.u,C1.fixedDelay.y,C1.fixedDelay.delayTime,C1.delayTime,LET2.output_1,LET2.input_1,LET2.fixedDelay.u,LET2.fixedDelay.y,LET2.fixedDelay.delayTime,LET2.delayTime,C2.output_1,C2.input_1,C2.fixedDelay.u,C2.fixedDelay.y,C2.fixedDelay.delayTime,C2.delayTime,LET3.output_1,LET3.input_1,LET3.fixedDelay.u,LET3.fixedDelay.y,LET3.fixedDelay.delayTime,LET3.delayTime,C3.output_1,C3.input_1,C3.fixedDelay.u,C3.fixedDelay.y,C3.fixedDelay.delayTime,C3.delayTime,LET4.output_1,LET4.input_1,LET4.fixedDelay.u,LET4.fixedDelay.y,LET4.fixedDelay.delayTime,LET4.delayTime,C4.output_1,C4.input_1,C4.fixedDelay.u,C4.fixedDelay.y,C4.fixedDelay.delayTime,C4.delayTime,LET5.output_1,LET5.input_1,LET5.fixedDelay.u,LET5.fixedDelay.y,LET5.fixedDelay.delayTime,LET5.delayTime
0.186,5,5,1,1,1,1,10,0,-0.77051324,0,0,-0.77051324,1,1,1,0,0.9202318,0,0,5,5,1,1,1,3,0.9202318,1,1.9202318,1,1,1.9202318,10,-0.87630665,-0.77051324,-0.77051324,-0.87630665,0.003,0.003,-0.90482706,-0.87630665,-0.87630665,-0.90482706,0.001,0.001,-0.95105654,-0.90482706,-0.90482706,-0.95105654,0.002,0.002,-0.96858317,-0.95105654,-0.95105654,-0.96858317,0.001,0.001,-0.9980267,-0.96858317,-0.96858317,-0.9980267,0.005,0.005,-0.9822872,-0.9980267,-0.9980267,-0.9822872,0.002,0.002,-0.87630665,-0.9822872,-0.9822872,-0.87630665,0.005,0.005,-0.809017,-0.87630665,-0.87630665,-0.809017,0.002,0.002,-0.48175368,-0.809017,-0.809017,-0.48175368,0.007,0.007
0.187,5,5,1,1,1,1,10,0,-0.7289686,0,0,-0.7289686,1,1,1,0,0.92267275,0,0,5,5,1,1,1,3,0.92267275,1,1.9226727,1,1,1.9226727,10,-0.8443279,-0.7289686,-0.7289686,-0.8443279,0.003,0.003,-0.87630665,-0.8443279,-0.8443279,-0.87630665,0.001,0.001,-0.9297765,-0.87630665,-0.87630665,-0.9297765,0.002,0.002,-0.95105654,-0.9297765,-0.9297765,-0.95105654,0.001,0.001,-1,-0.95105654,-0.95105654,-1,0.005,0.005,-0.9921147,-1,-1,-0.9921147,0.002,0.002,-0.90482706,-0.9921147,-0.9921147,-0.90482706,0.005,0.005,-0.8443279,-0.90482706,-0.90482706,-0.8443279,0.002,0.002,-0.5358268,-0.8443279,-0.8443279,-0.5358268,0.007,0.007
0.188,5,5,1,1,1,1,10,0,-0.6845471,0,0,-0.6845471,1,1,1,0,0.9250772,0,0,5,5,1,1,1,3,0.9250772,1,1.9250772,1,1,1.9250772,10,-0.809017,-0.6845471,-0.6845471,-0.809017,0.003,0.003,-0.8443279,-0.809017,-0.809017,-0.8443279,0.001,0.001,-0.90482706,-0.8443279,-0.8443279,-0.90482706,0.002,0.002,-0.9297765,-0.90482706,-0.90482706,-0.9297765,0.001,0.001,-0.9980267,-0.9297765,-0.9297765,-0.9980267,0.005,0.005,-0.9980267,-0.9980267,-0.9980267,-0.9980267,0.002,0.002,-0.9297765,-0.9980267,-0.9980267,-0.9297765,0.005,0.005,-0.87630665,-0.9297765,-0.9297765,-0.87630665,0.002,0.002,-0.58778524,-0.87630665,-0.87630665,-0.58778524,0.007,0.007
0.189,5,5,1,1,1,1,10,0,-0.637424,0,0,-0.637424,1,1,1,0,0.9274452,0,0,5,5,1,1,1,3,0.9274452,1,1.9274452,1,1,1.9274452,10,-0.77051324,-0.637424,-0.637424,-0.77051324,0.003,0.003,-0.809017,-0.77051324,-0.77051324,-0.809017,0.001,0.001,-0.87630665,-0.809017,-0.809017,-0.87630665,0.002,0.002,-0.90482706,-0.87630665,-0.87630665,-0.90482706,0.001,0.001,-0.9921147,-0.90482706,-0.90482706,-0.9921147,0.005,0.005,-1,-0.9921147,-0.9921147,-1,0.002,0.002,-0.95105654,-1,-1,-0.95105654,0.005,0.005,-0.90482706,-0.95105654,-0.95105654,-0.90482706,0.002,0.002,-0.637424,-0.90482706,-0.90482706,-0.637424,0.007,0.007
0.19,5,5,1,1,1,1,10,0,-0.58778524,0,0,-0.58778524,1,1,1,0,0.9297765,0,0,5,5,1,1,1,3,0.9297765,1,1.9297764,1,1,1.9297764,10,-0.7289686,-0.58778524,-0.58778524,-0.7289686,0.003,0.003,-0.77051324,-0.7289686,-0.7289686,-0.77051324,0.001,0.001,-0.8443279,-0.77051324,-0.77051324,-0.8443279,0.002,0.002,-0.87630665,-0.8443279,-0.8443279,-0.87630665,0.001,0.001,-0.9822872,-0.87630665,-0.87630665,-0.9822872,0.005,0.005,-0.9980267,-0.9822872,-0.9822872,-0.9980267,0.002,0.002,-0.96858317,-0.9980267,-0.9980267,-0.96858317,0.005,0.005,-0.9297765,-0.96858317,-0.96858317,-0.9297765,0.002,0.002,-0.6845471,-0.9297765,-0.9297765,-0.6845471,0.007,0.007
0.191,5,5,1,1,1,1,10,0,-0.5358268,0,0,-0.5358268,1,1,1,0,0.9320711,0,0,5,5,1,1,1,3,0.9320711,1,1.9320711,1,1,1.9320711,10,-0.6845471,-0.5358268,-0.5358268,-0.6845471,0.003,0.003,-0.7289686,-0.6845471,-0.6845471,-0.7289686,0.001,0.001,-0.809017,-0.7289686,-0.7289686,-0.809017,0.002,0.002,-0.8443279,-0.809017,-0.809017,-0.8443279,0.001,0.001,-0.96858317,-0.8443279,-0.8443279,-0.96858317,0.005,0.005,-0.9921147,-0.96858317,-0.96858317,-0.9921147,0.002,0.002,-0.9822872,-0.9921147,-0.9921147,-0.9822872,0.005,0.005,-0.95105654,-0.9822872,-0.9822872,-0.95105654,0.002,0.002,-0.7289686,-0.95105654,-0.95105654,-0.7289686,0.007,0.007
0.192,5,5,1,1,1,1,10,0,-0.48175368,0,0,-0.48175368,1,1,1,0,0.9343289,0,0,5,5,1,1,1,3,0.9343289,1,1.9343289,1,1,1.9343289,10,-0.637424,-0.48175368,-0.48175368,-0.637424,0.003,0.003,-0.6845471,-0.637424,-0.637424,-0.6845471,0.001,0.001,-0.77051324,-0.6845471,-0.6845471,-0.77051324,0.002,0.002,-0.809017,-0.77051324,-0.77051324,-0.809017,0.001,0.001,-0.95105654,-0.809017,-0.809017,-0.95105654,0.005,0.005,-0.9822872,-0.95105654,-0.95105654,-0.9822872,0.002,0.002,-0.9921147,-0.9822872,-0.9822872,-0.9921147,0.005,0.005,-0.96858317,-0.9921147,-0.9921147,-0.96858317,0.002,0.002,-0.77051324,-0.96858317,-0.96858317,-0.77051324,0.007,0.007
0.193,5,5,1,1,1,1,10,0,-0.42577928,0,0,-0.42577928,1,1,1,0,0.9365499,0,0,5,5,1,1,1,3,0.9365499,1,1.9365499,1,1,1.9365499,10,-0.58778524,-0.42577928,-0.42577928,-0.58778524,0.003,0.003,-0.637424,-0.58778524,-0.58778524,-0.637424,0.001,0.001,-0.7289686,-0.637424,-0.637424,-0.7289686,0.002,0.002,-0.77051324,-0.7289686,-0.7289686,-0.77051324,0.001,0.001,-0.9297765,-0.77051324,-0.77051324,-0.9297765,0.005,0.005,-0.96858317,-0.9297765,-0.9297765,-0.96858317,0.002,0.002,-0.9980267,-0.96858317,-0.96858317,-0.9980267,0.005,0.005,-0.9822872,-0.9980267,-0.9980267,-0.9822872,0.002,0.002,-0.809017,-0.9822872,-0.9822872,-0.809017,0.007,0.007
0.194,5,5,1,1,1,1,10,0,-0.36812454,0,0,-0.36812454,1,1,1,0,0.9387339,0,0,5,5,1,1,1,3,0.9387339,1,1.9387338,1,1,1.9387338,10,-0.5358268,-0.36812454,-0.36812454,-0.5358268,0.003,0.003,-0.58778524,-0.5358268,-0.5358268,-0.58778524,0.001,0.001,-0.6845471,-0.58778524,-0.58778524,-0.6845471,0.002,0.002,-0.7289686,-0.6845471,-0.6845471,-0.7289686,0.001,0.001,-0.90482706,-0.7289686,-0.7289686,-0.90482706,0.005,0.005,-0.95105654,-0.90482706,-0.90482706,-0.95105654,0.002,0.002,-1,-0.95105654,-0.95105654,-1,0.005,0.005,-0.9921147,-1,-1,-0.9921147,0.002,0.002,-0.8443279,-0.9921147,-0.9921147,-0.8443279,0.007,0.007
0.195,5,5,1,1,1,1,10,0,-0.309017,0,0,-0.309017,1,1,1,0,0.9408808,0,0,5,5,1,1,1,3,0.9408808,1,1.9408808,1,1,1.9408808,10,-0.48175368,-0.309017,-0.309017,-0.48175368,0.003,0.003,-0.5358268,-0.48175368,-0.48175368,-0.5358268,0.001,0.001,-0.637424,-0.5358268,-0.5358268,-0.637424,0.002,0.002,-0.6845471,-0.637424,-0.637424,-0.6845471,0.001,0.001,-0.87630665,-0.6845471,-0.6845471,-0.87630665,0.005,0.005,-0.9297765,-0.87630665,-0.87630665,-0.9297765,0.002,0.002,-0.9980267,-0.9297765,-0.9297765,-0.9980267,0.005,0.005,-0.9980267,-0.9980267,-0.9980267,-0.9980267,0.002,0.002,-0.87630665,-0.9980267,-0.9980267,-0.87630665,0.007,0.007
0.196,5,5,1,1,1,1,10,0,-0.24868989,0,0,-0.24868989,1,1,1,0,0.94299054,0,0,5,5,1,1,1,3,0.94299054,1,1.9429905,1,1,1.9429905,10,-0.42577928,-0.24868989,-0.24868989,-0.42577928,0.003,0.003,-0.48175368,-0.42577928,-0.42577928,-0.48175368,0.001,0.001,-0.58778524,-0.48175368,-0.48175368,-0.58778524,0.002,0.002,-0.637424,-0.58778524,-0.58778524,-0.637424,0.001,0.001,-0.8443279,-0.637424,-0.637424,-0.8443279,0.005,0.005,-0.90482706,-0.8443279,-0.8443279,-0.90482706,0.002,0.002,-0.9921147,-0.90482706,-0.90482706,-0.9921147,0.005,0.005,-1,-0.9921147,-0.9921147,-1,0.002,0.002,-0.90482706,-1,-1,-0.90482706,0.007,0.007
0.197,5,5,1,1,1,1,10,0,-0.18738131,0,0,-0.18738131,1,1,1,0,0.94506305,0,0,5,5,1,1,1,3,0.94506305,1,1.9450631,1,1,1.9450631,10,-0.36812454,-0.18738131,-0.18738131,-0.36812454,0.003,0.003,-0.42577928,-0.36812454,-0.36812454,-0.42577928,0.001,0.001,-0.5358268,-0.42577928,-0.42577928,-0.5358268,0.002,0.002,-0.58778524,-0.5358268,-0.5358268,-0.58778524,0.001,0.001,-0.809017,-0.58778524,-0.58778524,-0.809017,0.005,0.005,-0.87630665,-0.809017,-0.809017,-0.87630665,0.002,0.002,-0.9822872,-0.87630665,-0.87630665,-0.9822872,0.005,0.005,-0.9980267,-0.9822872,-0.9822872,-0.9980267,0.002,0.002,-0.9297765,-0.9980267,-0.9980267,-0.9297765,0.007,0.007
0.198,5,5,1,1,1,1,10,0,-0.12533323,0,0,-0.12533323,1,1,1,0,0.9470983,0,0,5,5,1,1,1,3,0.9470983,1,1.9470983,1,1,1.9470983,10,-0.309017,-0.12533323,-0.12533323,-0.309017,0.003,0.003,-0.36812454,-0.309017,-0.309017,-0.36812454,0.001,0.001,-0.48175368,-0.36812454,-0.36812454,-0.48175368,0.002,0.002,-0.5358268,-0.48175368,-0.48175368,-0.5358268,0.001,0.001,-0.77051324,-0.5358268,-0.5358268,-0.77051324,0.005,0.005,-0.8443279,-0.77051324,-0.77051324,-0.8443279,0.002,0.002,-0.96858317,-0.8443279,-0.8443279,-0.96858317,0.005,0.005,-0.9921147,-0.96858317,-0.96858317,-0.9921147,0.002,0.002,-0.95105654,-0.9921147,-0.9921147,-0.95105654,0.007,0.007
0.199,5,5,1,1,1,1,10,0,-0.06279052,0,0,-0.06279052,1,1,1,0,0.94909614,0,0,5,5,1,1,1,3,0.94909614,1,1.9490962,1,1,1.9490962,10,-0.24868989,-0.06279052,-0.06279052,-0.24868989,0.003,0.003,-0.309017,-0.24868989,-0.24868989,-0.309017,0.001,0.001,-0.42577928,-0.309017,-0.309017,-0.42577928,0.002,0.002,-0.48175368,-0.42577928,-0.42577928,-0.48175368,0.001,0.001,-0.7289686,-0.48175368,-0.48175368,-0.7289686,0.005,0.005,-0.809017,-0.7289686,-0.7289686,-0.809017,0.002,0.002,-0.95105654,-0.809017,-0.809017,-0.95105654,0.005,0.005,-0.9822872,-0.95105654,-0.95105654,-0.9822872,0.002,0.002,-0.96858317,-0.9822872,-0.9822872,-0.96858317,0.007,0.007
0.2,5,5,1,1,1,1,10,0,-4.8985874e-16,0,0,-4.8985874e-16,1,1,1,0,0.95105654,0,0,5,5,1,1,1,3,0.95105654,1,1.9510565,1,1,1.9510565,10,-0.18738131,-4.8985874e-16,-4.8985874e-16,-0.18738131,0.003,0.003,-0.24868989,-0.18738131,-0.18738131,-0.24868989,0.001,0.001,-0.36812454,-0.24868989,-0.24868989,-0.36812454,0.002,0.002,-0.42577928,-0.36812454,-0.36812454,-0.42577928,0.001,0.001,-0.6845471,-0.42577928,-0.42577928,-0.6845471,0.005,0.005,-0.77051324,-0.6845471,-0.6845471,-0.77051324,0.002,0.002,-0.9297765,-0.77051324,-0.77051324,-0.9297765,0.005,0.005,-0.96858317,-0.9297765,-0.9297765,-0.96858317,0.002,0.002,-0.9822872,-0.96858317,-0.96858317,-0.9822872,0.007,0.007
0.201,5,5,1,1,1,1,10,0,0.06279052,0,0,0.06279052,1,1,1,0,0.9529793,0,0,5,5,1,1,1,3,0.9529793,1,1.9529793,1,1,1.9529793,10,-0.12533323,0.06279052,0.06279052,-0.12533323,0.003,0.003,-0.18738131,-0.12533323,-0.12533323,-0.18738131,0.001,0.001,-0.309017,-0.18738131,-0.18738131,-0.309017,0.002,0.002,-0.36812454,-0.309017,-0.309017,-0.36812454,0.001,0.001,-0.637424,-0.36812454,-0.36812454,-0.637424,0.005,0.005,-0.7289686,-0.637424,-0.637424,-0.7289686,0.002,0.002,-0.90482706,-0.7289686,-0.7289686,-0.90482706,0.005,0.005,-0.95105654,-0.90482706,-0.90482706,-0.95105654,0.002,0.002,-0.9921147,-0.95105654,-0.95105654,-0.9921147,0.007,0.007
0.202,5,5,1,1,1,1,10,0,0.12533323,0,0,0.12533323,1,1,1,0,0.95486456,0,0,5,5,1,1,1,3,0.95486456,1,1.9548645,1,1,1.9548645,10,-0.06279052,0.12533323,0.12533323,-0.06279052,0.003,0.003,-0.12533323,-0.06279052,-0.06279052,-0.12533323,0.001,0.001,-0.24868989,-0.12533323,-0.12533323,-0.24868989,0.002,0.002,-0.309017,-0.24868989,-0.24868989,-0.309017,0.001,0.001,-0.58778524,-0.309017,-0.309017,-0.58778524,0.005,0.005,-0.6845471,-0.58778524,-0.58778524,-0.6845471,0.002,0.002,-0.87630665,-0.6845471,-0.6845471,-0.87630665,0.005,0.005,-0.9297765,-0.87630665,-0.87630665,-0.9297765,0.002,0.002,-0.9980267,-0.9297765,-0.9297765,-0.9980267,0.007,0.007
0.203,5,5,1,1,1,1,10,0,0.18738131,0,0,0.18738131,1,1,1,0,0.95671207,0,0,5,5,1,1,1,3,0.95671207,1,1.956712,1,1,1.956712,10,-4.8572257e-16,0.18738131,0.18738131,-4.8572257e-16,0.003,0.003,-0.06279052,-4.8572257e-16,-4.8572257e-16,-0.06279052,0.001,0.001,-0.18738131,-0.06279052,-0.06279052,-0.18738131,0.002,0.002,-0.24868989,-0.18738131,-0.18738131,-0.24868989,0.001,0.001,-0.5358268,-0.24868989,-0.24868989,-0.5358268,0.005,0.005,-0.637424,-0.5358268,-0.5358268,-0.637424,0.002,0.002,-0.8443279,-0.637424,-0.637424,-0.8443279,0.005,0.005,-0.90482706,-0.8443279,-0.8443279,-0.90482706,0.002,0.002,-1,-0.90482706,-0.90482706,-1,0.007,0.007
0.204,5,5,1,1,1,1,10,0,0.24868989,0,0,0.24868989,1,1,1,0,0.9585218,0,0,5,5,1,1,1,3,0.9585218,1,1.9585218,1,1,1.9585218,10,0.06279052,0.24868989,0.24868989,0.06279052,0.003,0.003,-4.8572257e-16,0.06279052,0.06279052,-4.8572257e-16,0.001,0.001,-0.12533323,-4.8572257e-16,-4.8572257e-16,-0.12533323,0.002,0.002,-0.18738131,-0.12533323,-0.12533323,-0.18738131,0.001,0.001,-0.48175368,-0.18738131,-0.18738131,-0.48175368,0.005,0.005,-0.58778524,-0.48175368,-0.48175368,-0.58778524,0.002,0.002,-0.809017,-0.58778524,-0.58778524,-0.809017,0.005,0.005,-0.87630665,-0.809017,-0.809017,-0.87630665,0.002,0.002,-0.9980267,-0.87630665,-0.87630665,-0.9980267,0.007,0.007
0.205,5,5,1,1,1,1,10,0,0.309017,0,0,0.309017,1,1,1,0,0.9602937,0,0,5,5,1,1,1,3,0.9602937,1,1.9602937,1,1,1.9602937,10,0.12533323,0.309017,0.309017,0.12533323,0.003,0.003,0.06279052,0.12533323,0.12533323,0.06279052,0.001,0.001,-0.06279052,0.06279052,0.06279052,-0.06279052,0.002,0.002,-0.12533323,-0.06279052,-0.06279052,-0.12533323,0.001,0.001,-0.42577928,-0.12533323,-0.12533323,-0.42577928,0.005,0.005,-0.5358268,-0.42577928,-0.42577928,-0.5358268,0.002,0.002,-0.77051324,-0.5358268,-0.5358268,-0.77051324,0.005,0.005,-0.8443279,-0.77051324,-0.77051324,-0.8443279,0.002,0.002,-0.9921147,-0.8443279,-0.8443279,-0.9921147,0.007,0.007
0.206,5,5,1,1,1,1,10,0,0.36812454,0,0,0.36812454,1,1,1,0,0.96202767,0,0,5,5,1,1,1,3,0.96202767,1,1.9620277,1,1,1.9620277,10,0.18738131,0.36812454,0.36812454,0.18738131,0.003,0.003,0.12533323,0.18738131,0.18738131,0.12533323,0.001,0.001,-4.8572257e-16,0.12533323,0.12533323,-4.8572257e-16,0.002,0.002,-0.06279052,-4.8572257e-16,-4.8572257e-16,-0.06279052,0.001,0.001,-0.36812454,-0.06279052,-0.06279052,-0.36812454,0.005,0.005,-0.48175368,-0.36812454,-0.36812454,-0.48175368,0.002,0.002,-0.7289686,-0.48175368,-0.48175368,-0.7289686,0.005,0.005,-0.809017,-0.7289686,-0.7289686,-0.809017,0.002,0.002,-0.9822872,-0.809017,-0.809017,-0.9822872,0.007,0.007
0.207,5,5,1,1,1,1,10,0,0.42577928,0,0,0.42577928,1,1,1,0,0.96372366,0,0,5,5,1,1,1,3,0.96372366,1,1.9637237,1,1,1.9637237,10,0.24868989,0.42577928,0.42577928,0.24868989,0.003,0.003,0.18738131,0.24868989,0.24868989,0.18738131,0.001,0.001,0.06279052,0.18738131,0.18738131,0.06279052,0.002,0.002,-4.8572257e-16,0.06279052,0.06279052,-4.8572257e-16,0.001,0.001,-0.309017,-4.8572257e-16,-4.8572257e-16,-0.309017,0.005,0.005,-0.42577928,-0.309017,-0.309017,-0.42577928,0.002,0.002,-0.6845471,-0.42577928,-0.42577928,-0.6845471,0.005,0.005,-0.77051324,-0.6845471,-0.6845471,-0.77051324,0.002,0.002,-0.96858317,-0.77051324,-0.77051324,-0.96858317,0.007,0.007
0.208,5,5,1,1,1,1,10,0,0.48175368,0,0,0.48175368,1,1,1,0,0.9653816,0,0,5,5,1,1,1,3,0.9653816,1,1.9653816,1,1,1.9653816,10,0.309017,0.48175368,0.48175368,0.309017,0.003,0.003,0.24868989,0.309017,0.309017,0.24868989,0.001,0.001,0.12533323,0.24868989,0.24868989,0.12533323,0.002,0.002,0.06279052,0.12533323,0.12533323,0.06279052,0.001,0.001,-0.24868989,0.06279052,0.06279052,-0.24868989,0.005,0.005,-0.36812454,-0.24868989,-0.24868989,-0.36812454,0.002,0.002,-0.637424,-0.36812454,-0.36812454,-0.637424,0.005,0.005,-0.7289686,-0.637424,-0.637424,-0.7289686,0.002,0.002,-0.95105654,-0.7289686,-0.7289686,-0.95105654,0.007,0.007
0.209,5,5,1,1,1,1,10,0,0.5358268,0,0,0.5358268,1,1,1,0,0.9670015,0,0,5,5,1,1,1,3,0.9670015,1,1.9670014,1,1,1.9670014,10,0.36812454,0.5358268,0.5358268,0.36812454,0.003,0.003,0.309017,0.36812454,0.36812454,0.309017,0.001,0.001,0.18738131,0.309017,0.309017,0.18738131,0.002,0.002,0.12533323,0.18738131,0.18738131,0.12533323,0.001,0.001,-0.18738131,0.12533323,0.12533323,-0.18738131,0.005,0.005,-0.309017,-0.18738131,-0.18738131,-0.309017,0.002,0.002,-0.58778524,-0.309017,-0.309017,-0.58778524,0.005,0.005,-0.6845471,-0.58778524,-0.58778524,-0.6845471,0.002,0.002,-0.9297765,-0.6845471,-0.6845471,-0.9297765,0.007,0.007
0.21,5,5,1,1,1,1,10,0,0.58778524,0,0,0.58778524,1,1,1,0,0.96858317,0,0,5,5,1,1,1,3,0.96858317,1,1.9685831,1,1,1.9685831,10,0.42577928,0.58778524,0.58778524,0.42577928,0.003,0.003,0.36812454,0.42577928,0.42577928,0.36812454,0.001,0.001,0.24868989,0.36812454,0.36812454,0.24868989,0.002,0.002,0.18738131,0.24868989,0.24868989,0.18738131,0.001,0.001,-0.12533323,0.18738131,0.18738131,-0.12533323,0.005,0.005,-0.24868989,-0.12533323,-0.12533323,-0.24868989,0.002,0.002,-0.5358268,-0.24868989,-0.24868989,-0.5358268,0.005,0.005,-0.637424,-0.5358268,-0.5358268,-0.637424,0.002,0.002,-0.90482706,-0.637424,-0.637424,-0.90482706,0.007,0.007
0.211,5,5,1,1,1,1,10,0,0.637424,0,0,0.637424,1,1,1,0,0.97012657,0,0,5,5,1,1,1,3,0.97012657,1,1.9701266,1,1,1.9701266,10,0.48175368,0.637424,0.637424,0.48175368,0.003,0.003,0.42577928,0.48175368,0.48175368,0.42577928,0.001,0.001,0.309017,0.42577928,0.42577928,0.309017,0.002,0.002,0.24868989,0.309017,0.309017,0.24868989,0.001,0.001,-0.06279052,0.24868989,0.24868989,-0.06279052,0.005,0.005,-0.18738131,-0.06279052,-0.06279052,-0.18738131,0.002,0.002,-0.48175368,-0.18738131,-0.18738131,-0.48175368,0.005,0.005,-0.58778524,-0.48175368,-0.48175368,-0.58778524,0.002,0.002,-0.87630665,-0.58778524,-0.58778524,-0.87630665,0.007,0.007
0.212,5,5,1,1,1,1,10,0,0.6845471,0,0,0.6845471,1,1,1,0,0.9716317,0,0,5,5,1,1,1,3,0.9716317,1,1.9716318,1,1,1.9716318,10,0.5358268,0.6845471,0.6845471,0.5358268,0.003,0.003,0.48175368,0.5358268,0.5358268,0.48175368,0.001,0.001,0.36812454,0.48175368,0.48175368,0.36812454,0.002,0.002,0.309017,0.36812454,0.36812454,0.309017,0.001,0.001,-2.2343238e-15,0.309017,0.309017,-2.2343238e-15,0.005,0.005,-0.12533323,-2.2343238e-15,-2.2343238e-15,-0.12533323,0.002,0.002,-0.42577928,-0.12533323,-0.12533323,-0.42577928,0.005,0.005,-0.5358268,-0.42577928,-0.42577928,-0.5358268,0.002,0.002,-0.8443279,-0.5358268,-0.5358268,-0.8443279,0.007,0.007
0.213,5,5,1,1,1,1,10,0,0.7289686,0,0,0.7289686,1,1,1,0,0.9730985,0,0,5,5,1,1,1,3,0.9730985,1,1.9730985,1,1,1.9730985,10,0.58778524,0.7289686,0.7289686,0.58778524,0.003,0.003,0.5358268,0.58778524,0.58778524,0.5358268,0.001,0.001,0.42577928,0.5358268,0.5358268,0.42577928,0.002,0.002,0.36812454,0.42577928,0.42577928,0.36812454,0.001,0.001,0.06279052,0.36812454,0.36812454,0.06279052,0.005,0.005,-0.06279052,0.06279052,0.06279052,-0.06279052,0.002,0.002,-0.36812454,-0.06279052,-0.06279052,-0.36812454,0.005,0.005,-0.48175368,-0.36812454,-0.36812454,-0.48175368,0.002,0.002,-0.809017,-0.48175368,-0.48175368,-0.809017,0.007,0.007
0.214,5,5,1,1,1,1,10,0,0.77051324,0,0,0.77051324,1,1,1,0,0.9745269,0,0,5,5,1,1,1,3,0.9745269,1,1.9745269,1,1,1.9745269,10,0.637424,0.77051324,0.77051324,0.637424,0.003,0.003,0.58778524,0.637424,0.637424,0.58778524,0.001,0.001,0.48175368,0.58778524,0.58778524,0.48175368,0.002,0.002,0.42577928,0.48175368,0.48175368,0.42577928,0.001,0.001,0.12533323,0.42577928,0.42577928,0.12533323,0.005,0.005,-2.2343238e-15,0.12533323,0.12533323,-2.2343238e-15,0.002,0.002,-0.309017,-2.2343238e-15,-2.2343238e-15,-0.309017,0.005,0.005,-0.42577928,-0.309017,-0.309017,-0.42577928,0.002,0.002,-0.77051324,-0.42577928,-0.42577928,-0.77051324,0.007,0.007
0.215,5,5,1,1,1,1,10,0,0.809017,0,0,0.809017,1,1,1,0,0.97591674,0,0,5,5,1,1,1,3,0.97591674,1,1.9759167,1,1,1.9759167,10,0.6845471,0.809017,0.809017,0.6845471,0.003,0.003,0.637424,0.6845471,0.6845471,0.637424,0.001,0.001,0.5358268,0.637424,0.637424,0.5358268,0.002,0.002,0.48175368,0.5358268,0.5358268,0.48175368,0.001,0.001,0.18738131,0.48175368,0.48175368,0.18738131,0.005,0.005,0.06279052,0.18738131,0.18738131,0.06279052,0.002,0.002,-0.24868989,0.06279052,0.06279052,-0.24868989,0.005,0.005,-0.36812454,-0.24868989,-0.24868989,-0.36812454,0.002,0.002,-0.7289686,-0.36812454,-0.36812454,-0.7289686,0.007,0.007
0.216,5,5,1,1,1,1,10,0,0.8443279,0,0,0.8443279,1,1,1,0,0.9772681,0,0,5,5,1,1,1,3,0.9772681,1,1.9772681,1,1,1.9772681,10,0.7289686,0.8443279,0.8443279,0.7289686,0.003,0.003,0.6845471,0.7289686,0.7289686,0.6845471,0.001,0.001,0.58778524,0.6845471,0.6845471,0.58778524,0.002,0.002,0.5358268,0.58778524,0.58778524,0.5358268,0.001,0.001,0.24868989,0.5358268,0.5358268,0.24868989,0.005,0.005,0.12533323,0.24868989,0.24868989,0.12533323,0.002,0.002,-0.18738131,0.12533323,0.12533323,-0.18738131,0.005,0.005,-0.309017,-0.18738131,-0.18738131,-0.309017,0.002,0.002,-0.6845471,-0.309017,-0.309017,-0.6845471,0.007,0.007
0.217,5,5,1,1,1,1,10,0,0.87630665,0,0,0.87630665,1,1,1,0,0.9785809,0,0,5,5,1,1,1,3,0.9785809,1,1.978581,1,1,1.978581,10,0.77051324,0.87630665,0.87630665,0.77051324,0.003,0.003,0.7289686,0.77051324,0.77051324,0.7289686,0.001,0.001,0.637424,0.7289686,0.7289686,0.637424,0.002,0.002,0.58778524,0.637424,0.637424,0.58778524,0.001,0.001,0.309017,0.58778524,0.58778524,0.309017,0.005,0.005,0.18738131,0.309017,0.309017,0.18738131,0.002,0.002,-0.12533323,0.18738131,0.18738131,-0.12533323,0.005,0.005,-0.24868989,-0.12533323,-0.12533323,-0.24868989,0.002,0.002,-0.637424,-0.24868989,-0.24868989,-0.637424,0.007,0.007
